,PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Cabin_no,Cabin_yes,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Age_scaled,Fare_scaled,TheOld,TheYoung,Child,Mother,Family_size,Cabin
813,814,0,"Andersson, Miss. Ebba Iris Alfrida",6,4,2,347082,31.275,1,0,0,0,1,0,0,1,1,0,-1.735938396,-0.018709312,0,0,1,0,6,
814,815,0,"Tomlin, Mr. Ernest Portage",30.5,0,0,364499,8.05,1,0,0,0,1,0,0,1,0,1,0.062614065,-0.486337422,0,1,0,0,0,
815,816,0,"Fry, Mr. Richard",38.83477484,0,0,112058,0,0,1,0,0,1,1,0,0,0,1,0.674472424,-0.648421654,0,1,0,0,0,B102
816,817,0,"Heininen, Miss. Wendla Maria",23,0,0,STON/O2. 3101290,7.925,1,0,0,0,1,0,0,1,1,0,-0.487963219,-0.488854258,0,1,0,0,0,
817,818,0,"Mallet, Mr. Albert",31,1,1,S.C./PARIS 2079,37.0042,1,0,1,0,0,0,1,0,0,1,0.099319217,0.096646338,0,1,0,0,2,
818,819,0,"Holm, Mr. John Fredrik Alexander",43,0,0,C 7075,6.45,1,0,0,0,1,0,0,1,0,1,0.980242871,-0.518552921,0,1,0,0,0,
819,820,0,"Skoog, Master. Karl Thorsten",10,3,2,347088,27.9,1,0,0,0,1,0,0,1,0,1,-1.442297178,-0.086663881,0,0,1,0,5,
820,821,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",52,1,1,12749,93.5,0,1,0,0,1,1,0,0,1,0,1.640935612,1.234171598,1,0,0,0,2,B69
821,822,1,"Lulic, Mr. Nikola",27,0,0,315098,8.6625,1,0,0,0,1,0,0,1,0,1,-0.194322001,-0.474004926,0,1,0,0,0,
822,823,0,"Reuchlin, Jonkheer. John George",38,0,0,19972,0,1,0,0,0,1,1,0,0,0,1,0.613191349,-0.648421654,0,1,0,0,0,
823,824,1,"Moor, Mrs. (Beila)",27,0,1,392096,12.475,0,1,0,0,1,0,0,1,1,0,-0.194322001,-0.397241431,0,1,0,0,1,E121
824,825,0,"Panula, Master. Urho Abraham",2,4,1,3101295,39.6875,1,0,0,0,1,0,0,1,0,1,-2.029579614,0.150673744,0,0,1,0,5,
825,826,0,"Flynn, Mr. John",35.09787898,0,0,368323,6.95,1,0,0,1,0,0,0,1,0,1,0.400145761,-0.508485578,0,1,0,0,0,
826,827,0,"Lam, Mr. Len",29.56889809,0,0,1601,56.4958,1,0,0,0,1,0,0,1,0,1,-0.00573841,0.489103607,0,1,0,0,0,
827,828,1,"Mallet, Master. Andre",1,0,2,S.C./PARIS 2079,37.0042,1,0,1,0,0,0,1,0,0,1,-2.102989919,0.096646338,0,0,1,0,2,
828,829,1,"McCormack, Mr. Thomas Joseph",35.2958243,0,0,367228,7.75,1,0,0,1,0,0,0,1,0,1,0.414676987,-0.492377828,0,1,0,0,0,
829,830,1,"Stone, Mrs. George Nelson (Martha Evelyn)",62,0,0,113572,80,0,1,0,0,0,1,0,0,1,0,2.375038657,0.962353321,1,0,0,0,0,B28
830,831,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",15,1,0,2659,14.4542,1,0,1,0,0,0,0,1,1,0,-1.075245655,-0.357390858,0,1,0,0,1,
831,832,1,"Richards, Master. George Sibley",0.83,1,1,29106,18.75,1,0,0,0,1,0,1,0,0,1,-2.11546967,-0.270896269,0,0,1,0,2,
832,833,0,"Saad, Mr. Amin",22.87630686,0,0,2671,7.2292,1,0,1,0,0,0,0,1,0,1,-0.49704357,-0.502863973,0,1,0,0,0,
833,834,0,"Augustsson, Mr. Albert",23,0,0,347468,7.8542,1,0,0,0,1,0,0,1,0,1,-0.487963219,-0.490279793,0,1,0,0,0,
834,835,0,"Allum, Mr. Owen George",18,0,0,2223,8.3,1,0,0,0,1,0,0,1,0,1,-0.855014742,-0.48130375,0,1,0,0,0,
835,836,1,"Compton, Miss. Sara Rebecca",39,1,1,PC 17756,83.1583,0,1,1,0,0,1,0,0,1,0,0.686601653,1.025944704,0,1,0,0,2,E49
836,837,0,"Pasic, Mr. Jakob",21,0,0,315097,8.6625,1,0,0,0,1,0,0,1,0,1,-0.634783828,-0.474004926,0,1,0,0,0,
837,838,0,"Sirota, Mr. Maurice",30.70572678,0,0,392092,8.05,1,0,0,0,1,0,0,1,0,1,0.07771653,-0.486337422,0,1,0,0,0,
838,839,1,"Chip, Mr. Chang",32,0,0,1601,56.4958,1,0,0,0,1,0,0,1,0,1,0.172729522,0.489103607,0,1,0,0,0,
839,840,1,"Marechal, Mr. Pierre",50.83987989,0,0,11774,29.7,0,1,1,0,0,1,0,0,0,1,1.555770842,-0.050421444,1,0,0,0,0,C47
840,841,0,"Alhomaki, Mr. Ilmari Rudolf",20,0,0,SOTON/O2 3101287,7.925,1,0,0,0,1,0,0,1,0,1,-0.708194133,-0.488854258,0,1,0,0,0,
841,842,0,"Mudd, Mr. Thomas Charles",16,0,0,S.O./P.P. 3,10.5,1,0,0,0,1,0,1,0,0,1,-1.001835351,-0.437007438,0,1,0,0,0,
842,843,1,"Serepeca, Miss. Augusta",30,0,0,113798,31,1,0,1,0,0,1,0,0,1,0,0.025908913,-0.024246351,0,1,0,0,0,
843,844,0,"Lemberopolous, Mr. Peter L",34.5,0,0,2683,6.4375,1,0,1,0,0,0,0,1,0,1,0.356255283,-0.518804605,0,1,0,0,0,
844,845,0,"Culumovic, Mr. Jeso",17,0,0,315090,8.6625,1,0,0,0,1,0,0,1,0,1,-0.928425046,-0.474004926,0,1,0,0,0,
845,846,0,"Abbing, Mr. Anthony",42,0,0,C.A. 5547,7.55,1,0,0,0,1,0,0,1,0,1,0.906832567,-0.496404765,0,1,0,0,0,
846,847,0,"Sage, Mr. Douglas Bullen",10.86986696,8,2,CA. 2343,69.55,1,0,0,0,1,0,0,1,0,1,-1.37843998,0.75194584,0,0,1,0,10,
847,848,0,"Markoff, Mr. Marin",35,0,0,349213,7.8958,1,0,1,0,0,0,0,1,0,1,0.392960435,-0.48944219,0,1,0,0,0,
848,849,0,"Harper, Rev. John",28,0,1,248727,33,1,0,0,0,1,0,1,0,0,1,-0.120911696,0.016023024,0,1,0,0,1,
849,850,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",43.96476448,1,0,17453,89.1042,0,1,1,0,0,1,0,0,1,0,1.051066526,1.14566354,0,1,0,0,1,C92
850,851,0,"Andersson, Master. Sigvard Harald Elias",4,4,2,347082,31.275,1,0,0,0,1,0,0,1,0,1,-1.882759005,-0.018709312,0,0,1,0,6,
851,852,0,"Svensson, Mr. Johan",74,0,0,347060,7.775,1,0,0,0,1,0,0,1,0,1,3.255962312,-0.491874461,1,0,0,0,0,
852,853,0,"Boulos, Miss. Nourelain",9,1,1,2678,15.2458,1,0,1,0,0,0,0,1,1,0,-1.515707482,-0.34145224,0,0,1,0,2,
853,854,1,"Lines, Miss. Mary Conover",16,0,1,PC 17592,39.4,0,1,0,0,1,1,0,0,1,0,-1.001835351,0.144885022,0,1,0,0,1,D28
854,855,0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",44,1,0,244252,26,1,0,0,0,1,0,1,0,1,0,1.053653176,-0.124919787,0,1,0,0,1,
855,856,1,"Aks, Mrs. Sam (Leah Rosen)",18,0,1,392091,9.35,1,0,0,0,1,0,0,1,1,0,-0.855014742,-0.460162328,0,1,0,0,1,
856,857,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",45,1,1,36928,164.8667,1,0,0,0,1,1,0,0,1,0,1.127063481,2.671117778,0,1,0,0,2,
857,858,1,"Daly, Mr. Peter Denis ",51,0,0,113055,26.55,0,1,0,0,1,1,0,0,0,1,1.567525308,-0.113845709,1,0,0,0,0,E17
858,859,1,"Baclini, Mrs. Solomon (Latifa Qurban)",24,0,3,2666,19.2583,1,0,1,0,0,0,0,1,1,0,-0.414552915,-0.260661807,0,1,0,1,3,
859,860,0,"Razi, Mr. Raihed",22.87630686,0,0,2629,7.2292,1,0,1,0,0,0,0,1,0,1,-0.49704357,-0.502863973,0,1,0,0,0,
860,861,0,"Hansen, Mr. Claus Peter",41,2,0,350026,14.1083,1,0,0,0,1,0,0,1,0,1,0.833422262,-0.364355446,0,1,0,0,2,
861,862,0,"Giles, Mr. Frederick Edward",21,1,0,28134,11.5,1,0,0,0,1,0,1,0,0,1,-0.634783828,-0.416872751,0,1,0,0,1,
862,863,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",48,0,0,17466,25.9292,0,1,0,0,1,1,0,0,1,0,1.347294394,-0.126345323,0,1,0,0,0,D17
863,864,0,"Sage, Miss. Dorothy Edith ""Dolly""",10.86986696,8,2,CA. 2343,69.55,1,0,0,0,1,0,0,1,1,0,-1.37843998,0.75194584,0,0,1,0,10,
864,865,0,"Gill, Mr. John William",24,0,0,233866,13,1,0,0,0,1,0,1,0,0,1,-0.414552915,-0.38667072,0,1,0,0,0,
865,866,1,"Bystrom, Mrs. (Karolina)",42,0,0,236852,13,1,0,0,0,1,0,1,0,1,0,0.906832567,-0.38667072,0,1,0,0,0,
866,867,1,"Duran y More, Miss. Asuncion",27,1,0,SC/PARIS 2149,13.8583,1,0,1,0,0,0,1,0,1,0,-0.194322001,-0.369389118,0,1,0,0,1,
867,868,0,"Roebling, Mr. Washington Augustus II",31,0,0,PC 17590,50.4958,0,1,0,0,1,1,0,0,0,1,0.099319217,0.368295484,0,1,0,0,0,A24
868,869,0,"van Melkebeke, Mr. Philemon",25.97788916,0,0,345777,9.5,1,0,0,0,1,0,0,1,0,1,-0.269355469,-0.457142125,0,1,0,0,0,
869,870,1,"Johnson, Master. Harold Theodor",4,1,1,347742,11.1333,1,0,0,0,1,0,0,1,0,1,-1.882759005,-0.424256141,0,0,1,0,2,
870,871,0,"Balkic, Mr. Cerin",26,0,0,349248,7.8958,1,0,0,0,1,0,0,1,0,1,-0.267732305,-0.48944219,0,1,0,0,0,
871,872,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",47,1,1,11751,52.5542,0,1,0,0,1,1,0,0,1,0,1.27388409,0.409740724,0,1,0,0,2,D35
872,873,0,"Carlsson, Mr. Frans Olof",33,0,0,695,5,0,1,0,0,1,1,0,0,0,1,0.246139826,-0.547748218,0,1,0,0,0,B51 B53 B55
873,874,0,"Vander Cruyssen, Mr. Victor",47,0,0,345765,9,1,0,0,0,1,0,0,1,0,1,1.27388409,-0.467209469,0,1,0,0,0,
874,875,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",28,1,0,P/PP 3381,24,1,0,1,0,0,0,1,0,1,0,-0.120911696,-0.165189161,0,1,0,0,1,
875,876,1,"Najib, Miss. Adele Kiamie ""Jane""",15,0,0,2667,7.225,1,0,1,0,0,0,0,1,1,0,-1.075245655,-0.502948539,0,1,0,0,0,
876,877,0,"Gustafsson, Mr. Alfred Ossian",20,0,0,7534,9.8458,1,0,0,0,1,0,0,1,0,1,-0.708194133,-0.45017955,0,1,0,0,0,
877,878,0,"Petroff, Mr. Nedelio",19,0,0,349212,7.8958,1,0,0,0,1,0,0,1,0,1,-0.781604437,-0.48944219,0,1,0,0,0,
878,879,0,"Laleff, Mr. Kristo",27.94720616,0,0,349217,7.8958,1,0,0,0,1,0,0,1,0,1,-0.124787308,-0.48944219,0,1,0,0,0,
879,880,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",56,0,1,11767,83.1583,0,1,1,0,0,1,0,0,1,0,1.93457683,1.025944704,1,0,0,0,1,C50
880,881,1,"Shelley, Mrs. William (Imanita Parrish Hall)",25,0,1,230433,26,1,0,0,0,1,0,1,0,1,0,-0.34114261,-0.124919787,0,1,0,0,1,
881,882,0,"Markun, Mr. Johann",33,0,0,349257,7.8958,1,0,0,0,1,0,0,1,0,1,0.246139826,-0.48944219,0,1,0,0,0,
882,883,0,"Dahlberg, Miss. Gerda Ulrika",22,0,0,7552,10.5167,1,0,0,0,1,0,0,1,1,0,-0.561373524,-0.436671189,0,1,0,0,0,
883,884,0,"Banfield, Mr. Frederick James",28,0,0,C.A./SOTON 34068,10.5,1,0,0,0,1,0,1,0,0,1,-0.120911696,-0.437007438,0,1,0,0,0,
884,885,0,"Sutehall, Mr. Henry Jr",25,0,0,SOTON/OQ 392076,7.05,1,0,0,0,1,0,0,1,0,1,-0.34114261,-0.506472109,0,1,0,0,0,
885,886,0,"Rice, Mrs. William (Margaret Norton)",39,0,5,382652,29.125,1,0,0,1,0,0,0,1,1,0,0.686601653,-0.061998889,0,1,0,1,5,
886,887,0,"Montvila, Rev. Juozas",27,0,0,211536,13,1,0,0,0,1,0,1,0,0,1,-0.194322001,-0.38667072,0,1,0,0,0,
887,888,1,"Graham, Miss. Margaret Edith",19,0,0,112053,30,0,1,0,0,1,1,0,0,1,0,-0.781604437,-0.044381038,0,1,0,0,0,B42
888,889,0,"Johnston, Miss. Catherine Helen ""Carrie""",16.1939502,1,2,W./C. 6607,23.45,1,0,0,0,1,0,0,1,1,0,-0.987597408,-0.176263239,0,1,0,0,3,
889,890,1,"Behr, Mr. Karl Howell",26,0,0,111369,30,0,1,1,0,0,1,0,0,0,1,-0.267732305,-0.044381038,0,1,0,0,0,C148
890,891,0,"Dooley, Mr. Patrick",32,0,0,370376,7.75,1,0,0,1,0,0,0,1,0,1,0.172729522,-0.492377828,0,1,0,0,0,
